label,review
0,马老湿激动地说：这不是我想要的礼物[抓狂] //@烂泥南：去年没跟你们玩~今年我和@小丽贝尔 一人送了马老湿一个鸡蛋！// @普普子 :是呀！去年你们还给我了一个惊喜~带我去碎花布吹冷风~// @大琳宝 : 就这么着就过去一年啦！// @王富贵儿很销魂 :日乐~
0,??平安，是不是以前最早在ARK?唱，拿手曲目One night in Beijing的那?。。。。超??高音滴。。。。[晕][汗][思考]
0,我想说。。。。。。。。。。你呢？//@实用小百科: 你妹~[怒]
0,乘坐观光车游览瓜拉雪兰莪皇家山，对面就是著名的马六甲海峡。灯塔在山上静静的矗立，仿佛守候着远方经过的人们……山上的猴子不怕人，于是我不敢靠的太近，生怕它们抢我的东西。今天的气温很高，估计三十多度了，我一定晒黑了[泪]@魅力雪兰莪
1,@傅小刚 :傅总，巨蟹的给我留一条啊[哈哈]
1,这些辅菜当中，我最爱的就是折耳根！吃了一盘又一盘！本山大叔说了，卤不要钱！[嘻嘻][嘻嘻][哈哈]
1,许仙楼的招牌菜品“神仙鸡，东坡肉”真心不错~[鼓掌]
0,[泪][泪][泪][泪]光棍节的礼物！谢谢@张铎 兄！[偷笑]三只我是要怎么吃呢？[思考]吃两只母的，把公的放进被子里？[偷笑][偷笑]还是吃一只母的，把另一只母的给@王阳0313 这根棍儿！
1,[鲜花][鲜花][鲜花] //@俺叫老鬼:[ali微博益起来]//@lyf111386: //@云山珠水-喜洋洋:[哈哈]//@俺叫老鬼: 喜洋洋之后，必须来鸟市！[太开心]//@云山珠水-喜洋洋: 回复@俺叫老鬼:晚上必须喜洋洋 周末必须喜洋洋！ 哈哈[太开心] @俺叫老鬼:回复@云山珠水-喜洋洋:晚上必须喜洋] @俺叫老鬼:好啊！[cai走走]
1,回复@懒人业余餐厅:三角梅[泪]能商量点别的吗？去@懒人业余餐厅厦门店 吧，比俺的大几倍[偷笑] //@懒人业余餐厅:你要拼三角梅先拼@黄天space [哈哈] //@懒人业余餐厅:继续暴露... //@面条妈的马甲: 回复@齐大福:完。。。福姐给你暴露了[嘻嘻]  //@齐大福:三！在吃！
1,礼物是王道，傲天公司送的礼物，我爱酒店管家，我爱航班管家！！[爱你]
0,[怒]//@杯酒论道: //@王强_99: [拳头]//@乡村骑士:救救中国孩子！
1,[馋嘴]好丰盛啊，祝您度假愉快[爱你]
0,555555入秋了，大家千万不要乱吃东西啊，我昨天吃了一些炒田螺，55555拉肚子了，拉了好几次[泪][泪][泪] 我在:http://t.cn/zWsSY6C
0,不是很喜欢。。。//@青梅: 保质期到之前肯定吃不完，只能分送人了//@自由的南希: 爱死你啦。先吃再减。哈哈哈哈。 //@全球奇事趣闻:我要胖死了[泪]
1,最亮眼的除了步步二甄?二女主角外！??最前面?位太太了～?妓肥??[嘻嘻]～女主角！[嘻嘻]
1,每天下午做起来[哈哈] //@_浮生若孟_:@FrankieSong @顺心盛盛 @邱@W彩虹的味道M @linda牛 @追着耗子的猫  //@全球家居汇: 电脑操[good] 强烈推荐关注@
0,真相令人绝望[衰] 不过，确实是肥瘦分离的，这个我也碰到过[汗]
0,啥傻杀！//@京都花魁: 太烂了，绝望！ //@窦智耀:斩得好！ //@哈戳戳:斩断贼手！ //@上官张:住手！ //@陈坤:为后代留些东西吧！别被短期利益刺瞎了你们的眼睛！[怒][怒][怒] //@陈坤: 圣湖美景应该是用心去看的，水上观光值得吗？请住手！请转发！！！[怒][怒][怒]//@行者孙冕: 再跪求，请住手！
0,发言人被洗过脑 //@小勺他爸:[抓狂]
0,哈，中国的革命的成功郗是从农村开始的 //@拉美皈:原来选这个这么朴素（鸟不拉屎）的酒店就是为了走革命的老路啊！[抓狂]
1,这个我最拿手！可以教你们[偷笑]//@心旷神怡摄影: 你敢试一试吗？//@旅评网: 原来她是如此彪悍，你们知道吗？@行者谭迁 @索然有味 @杨亮 @心旷神怡摄影 @高佬视觉 @无须豆蔻 @蓝海帆影 那@来福旺财 要求摩托艇骑手想办法把她从惊涛骇浪中甩下? ！办不到，自认怂包，办到，立马嫁！彪悍吧[哈哈]
1,好主意[鼓掌]看来等我女儿长大了也送套厨房算了，房价实在太高了@xin_may[偷笑][偷笑] @永远的协和 哈哈！ [嘻嘻] @林忆莲[偷笑]
1,父母远在异地，节日那天不能给父亲一个拥抱和一个吻了....只能对着电话那边的父亲说“爸爸，我爱你！”[爱你] http://t.cn/huZ2W
0,港人是人，蜀人就不是人啦！[衰] @锅再捡灰 @西航住温哥华大使 @HorsemanL //@菁制美食:港人特供啊~[衰]
1,回复@芊山暮雪:[呵呵]这个盘子是刚买的 //@芊山暮雪:我?是?得你家?子挺多~ //@曾老师的生涯小厨:回复@潘泺蔓:[嘻嘻]不喜欢啤酒的话 可以换成红酒 嘿嘿 //@潘泺蔓:介么细致诱人→_→[奥特曼]看来，我要好好学习才好。[偷笑][爱你][太开心]
1,回复@Genius天华:烟花易冷唱得太好了。原唱要哭了 //@Genius天华:喂，说你呢@静宝宝Faith ！[哈哈]
1,爱婺源，爱摄影，爱旅行，请关注@水墨婺源！[笑哈哈]//@潘少飞: 我到了，你快点[哈哈][哈哈] //@北京摄影老顽童:好吧[爱你]
0,[抓狂] //@猫小抱:// @嘻哈包袱铺官方微博 ：// @蓝?319 : 转发微博。
0,中国的东西掰了掰了手指头还有多少是能放心吃的？[失望]
0,[吃惊]…[泪] //@Cindy_wuyunyu:即?成?真正的?地?民[给力][威武][酷]//@andy蘑菇?:拆…拆…造福于民… //@Cindy_wuyunyu:@andy蘑菇? //@angelovexinrui:真的？
1,"回复@yoyo_小魔女:哦哦,这两个地方我没去过,吃起来感觉不错,酒水稍微贵一些,不过,听说之后会有扎啤买二送一的活动[嘻嘻] //@yoyo_小魔女:回复@K哥爱美食:我去年去过3次石景山店和欢乐谷店[哈哈]"
0,倒了一面相声旗帜，恩师怀念您。 //@相声演员刘彤:唉！您的离去、改变了我的艺术道路！[泪][泪][泪][泪][泪][泪][泪][泪][泪]
1,[爱你]super lady
0,仅此一件，江湖绝迹了[泪]
0,回复@请叫我丫总:[?] //@请叫我丫总:我安装以后就是发现太精确了，就删除了，我去的好多地方，不能分享！[泪][泪][泪]
0,小伙伴你是背着杂志做运动吗？好感人[泪]
0,果断下班打电话给老妈八卦下[衰] //@铁面仙子牛尾姐姐:GOD！是真的吗！//@马菇莨:矿里的孩子吗？@沫_someone_like_you 太牛了。。。//@南京正在发生: 现在的孩子都怎么啦？//@起个昵称什么的烦死了: 地点是西善桥，梅山高中河段的秦淮河，桥是前段时间火车撞死人的那座桥旁边一座。
0,[衰]//@郑小磊Lanky: [衰]
0,"[衰] //@打坐的雪人:好插图//@邑妲zhisland: //@李文的围脖: [失望]//@正和岛刘东华: 一个是假窝囊真NB,一个是假NB真窝囊。"
1,哪个地方？？？//@活着活着就明白了:瞎掺乎啊！关键他也不理咱俩！为什么？光发好吃的，不告诉在哪？！[怒] //@舟舟啊:重在掺乎！[哈哈]//@活着活着就明白了:你是替我们着急吗？真有心啊！[偷笑] //@舟舟啊:哪儿啊哪儿啊？！！[抓狂]
0,就休一天，屈原，屈啊[泪] //@说话秘笈:应该直接休到国庆。。[偷笑]
1,#三亚旅游#金茂三亚希尔顿大酒店喜获由最佳东方网站授予的“2012年度最具吸引力雇主奖”荣誉称号[太开心]@金茂三亚希尔顿大酒店 http://t.cn/zTSLZ8L
1,"感谢你们一年来的辛勤工作～[爱你] 其他部门的同学在哪里啊在哪里～～～[干杯]//@艾睿丝沈:@长江画室 @周小孽 @花漾甜心精灵 @芳芳小萝莉 @Sammi_LiuWenWen @Charlie7921 @VL_LV @粉嫩荔枝 @最梦尘世中  谢谢大家2012年的努力,我永远认为we are the best !"
1,大爱[哈哈]//@爱笑的眼睛Susan: 私密的海滩！大爱！@E602011 [嘻嘻] //@七洲网:芭提雅的海滩，真漂亮啊！
1,【#天天向上录制直击#】汪涵：观众就是我们的衣食父母...  钱枫：爹~妈~ 观众：诶......   [嘻嘻][哈哈][哈哈][哈哈]
1,#图在途中#美翻了的海底世界[爱你]
1,收工[嘻嘻]
0,要反向思维！ 一想到我们不免签的国家的人，只有来中国也要去排队签证 我就释然了 中国护照唯一有优势的地方http://t.cn/zO7mNic //@Junko纯_:[衰] //@罗马假日的旅行: 同意，中国护照太不给力了。
1,哈哈，一看就是天平编的，希望吧[哈哈] //@丹亦亦丹:哈哈！必须转啊！[哈哈][酷]
0,每次父母吵架小孩都是个尴尬的角色，要不你俩躲出去，要不我出去。听人吵架最烦闷了[衰]
1,[亲亲]要订鞋的亲赶快过来吧，这双鞋来喽[太开心] //@我:在各位亲的强烈欢呼声这双美鞋终于来了[太开心][做鬼脸]，定鞋的美女们赶快来吧[围观][可爱][可爱]，[哈哈]千万别再错过喽[亲亲]
1,欢迎新朋友的加入![鼓掌]
0,"就是。每年那时接电话会接到发火。TM的不但知道手机号，连车牌,车型，去年保了多少钱都清楚!这不就是漏泄露个人隐私啊![怒][怒]"
0,回复@凌乱姐:@黄觉 @Mademoiselle麦子 [哈哈] //@凌乱姐:我一直觉得觉嫂特别像长颈鹿，脸上同样有着坚强的轮廓和温柔的眼神，当然了脖子啥的就不多说了~~ //@天堂尘爱:你来炫耀[抓狂]
1,很实在//@数字出版任翔: [嘻嘻][赞]
0,@ice小怪 @作妖儿 被追骂了[衰][衰][衰]#文章出轨##姚笛有错没错##容祖儿怒斥杜汶泽#
0,经过寿星小淘气和小朋友的折腾，家里乱得跟花果山似的[汗][泪]。收拾收拾，就这么地吧。强迫症是做不了父母的[嘻嘻][嘻嘻]。画张小画休息一下[馋嘴]
0,那几期我都看了，真的很感人。不知道这对情侣现在怎么样？//@殷有粲zoe:爱是坚持..[泪]感动..
0,上海大雨？ 广州的飞机起飞不了[泪]
1,末日的到来目前来看是相安无事[嘻嘻][嘻嘻]不过也同时给我带来了彻彻底底的一次迟到。目前估计迟到一小时[泪][泪][泪] 我在:http://t.cn/zjph3CZ
1,回复 @Vivi_wee:翻墙还是可以上，但是神马一麻烦就没那个乐趣了。所以说我也等，大家一起坐排排等着 [嘻嘻]
1,[爱你][做鬼脸][呵呵][害羞]
0,回复@SashaTsang:我说了的，不加了嘛[泪] //@SashaTsang:加不加v? //@韦道甫:不加了，谢谢啊！  //@箐多心智na5E1:亲加v么！[黑8]您需要粉丝么？今日活动 <贰拾元10000>扣扣热门微博、联系小鱼+q【43123--0509】
0,//@侯宁:最悲情股民：因做空自杀的人大博士。[泪] //@侯宁:最实惠的投资：抄了解放底！最萌的爱称：习大大！[偷笑] //@一剑走偏锋:超级牛逼的总结，推荐转发！ //@张晨初艺术空间: [茶] //@城市最后的牛仔: 总结的到位。
1,新年快乐！祝福你们！[鼓掌] //@唯美摄影世界:新年快乐！[给力]
0,师太总调皮。[嘻嘻] //@Jason-无名:[哈哈]//@雪凝花璨:要咋样？不过是插科打诨而已，怎担得起一个坑字？？[抓狂][抓狂][泪][泪][泪] //@整合营销传播推动者:我的小心脏经不起啊[委屈] //@雪凝花璨:哎！罢了！算了，插科打诨都说是被坑，桑心啊。[泪] //@Jason-无名:哈哈，打起来啦？[哈哈]
0,真的过早痴呆了[衰] 拿着空调摇控器死命的朝着电视按，电视没反应，准备把空调摇控器的电池后盖打开换电池，结果发现电视遥控器在电视机前[黑线]
0,//@Vista看天下:生于微博，死于微博。[蜡烛]//@凤凰网: 凤凤爆个料：此人正是@Vista看天下 的主页君！哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 //@变态辣椒: 冠军！ //@小党: [衰]这是为什么
0,祝你妈妈新春快乐、身体健康、每斗地主必赢先！如果我妈妈现在没住院，这肯定也是她会做的事啊[泪] - 福字、春联、鲜花，一样儿也不能少。为了她，今年自己也要把这些找补上！
1,收到@大夫?一? 大作，用宣纸包书，尽显文人风雅，如果是练过字的纸可就更值钱了[嘻嘻]感谢赐书赐墨宝[奥特曼]@迷蝶箫 大侠，你的暂时被我羁押在此，拿好吃的来赎[太开心]
0,每次路上看到那些背着沉重的大书包，拼命和大人们一起试图挤上本就已很拥挤的公车的孩子们就特别心疼[失望] //@北青全伟://@支英珉:教育改革
0,@黑摄会被抢注  半小时后我悲催无奈的打车了[泪][泪][泪]
0,[蜡烛][泪]//@潘靖_暮野回声: 转发微博
0,像白天不懂夜的黑。那是一种怎样绝望的错过。 //@大德德DEDE: 你永远不懂我伤悲[泪]
1,"回头我替你问问它先，哈哈哈[哈哈][偷笑]//@瑶瑶要摇到外婆桥:回复@小胡子的double7:不要再说了[泪][泪][泪]这是另外一个不能说的秘密[泪][泪]等我下次回海德堡,我一定要抱到老桥上面的猴子狂吻,据说摸了她就一定会回去,狂吻应该可以留在那里了吧[哈哈][哈哈]..."
1,//@时尚: 哈哈～主持人特意提了克数，大家低头猛算[哈哈]@周大福 //@周大福: 度娘、易娘神马都是浮云，真金白银才是最实在的嘉奖和福利哇[哈哈] 貌似各公司都会嘉奖5年员工、10年员工等，那现在的你，又是几年员工呢？[思考] //@时尚: #大??尚#感?老?工?多年???尚的付出！
1,但傻人很难不说话。//@中文丘尹: [嘻嘻]
1,"回顾有他的专注，才有不断的超越 //@蔡文胜:回顾2010-4-16号的帖子。开始是买iPhone,android都报销，为了鼓励多用安卓，我只给买安卓系统手机才报销。[嘻嘻]"
1,我?妹妹?丈夫在美?生活，明年一月要生第三胎 ，三?都是男的[汗]，我就?始意淫了，以後如果我有三?男的，一?我就培?他?政客，一?培?他?黑?，一?培?他??人，我?廖家就一?天下了，哈哈哈[嘻嘻]
1,感谢您捧！暂移一个月，，给您添麻烦了[嘻嘻]//@单诗尧: 移驾闽清阁，曲艺向天歌。心灵慰平生，生活比池荷。@青岛曲艺社-唯嘉 @青岛曲艺社朱琦 //@青岛曲艺社-唯嘉:转发微博
1,超值！[威武] //@中国大饭店:想要一个安静、舒适、温馨的国庆假期吗？即日起中国大饭店国庆假日特惠活动正式开始，多种优惠在等着您，赶快携家人前来感受我们为您精心准备的国庆假期吧。[哈哈]
1,[爱你]想听普通话的
1,和安静美丽的妹妹去了红邮筒约会[偷笑]，妹纸送的礼物，有维尼，有鹿晗，有国安，有香水，有护肤，有护手。。。简直不能更全了！爱死你了@khuntoria_lly [亲亲][亲亲][亲亲][亲亲][亲亲]一直爱下去吧！
1,经证实，显示照片，但是，工作人员并不会认证核实验证照片。//@张欧亚:呵呵//@王凯Keikey:回复@沈阳老陶:今天搭飞机时穿行测试一下，扫登机牌是否会显示照片，有没有控制缺陷[嘻嘻] //@沈阳老陶:登机时，扫描登机牌会显示办手续时拍的相片的。 //@王凯Keikey:确实有这种可能 //@yuange1975:  //@静娅:
